ID_captures;metalica_esq;id_individu;id_uncertain;captura_recaptura;any_naixement;sexe;any;data;localitat;metode2;metode_captura;idEstructura;idCaixaNiu;idCaixa_old;edat_Euring;edat;pvc_d2;pvc_d;tag_esq;tag_esq_old;colorTag;tag_uncertainty;ala;ala_total;pp3;cua;becLlargada;becAlcada;tars;pes;alcada_ou;amplada_ou;volum_ou;crossfostering_dia;crossfostering_caixa;ploma;sang;gps;gps_old
1116;G7137;IND1063;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_17;17;1.5;poll;PVC3CC;3CC;76193CA2BD;76193CA2BD;verd;correct;NA;NA;NA;NA;NA;NA;45.09;209;NA;NA;NA;NA;NA;no;no;no;NA
1117;G7138;IND1064;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_17;17;1;poll;PVC3CF;3CF;76193D4759;76193D4759;verd;correct;NA;NA;NA;NA;NA;NA;43.6;201;NA;NA;NA;NA;NA;si;no;no;NA
1118;G7138;IND1064;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_17;17;1.5;poll;PVC3CF;3CF;76193D4759;76193D4759;verd;correct;NA;NA;NA;NA;NA;NA;44.27;207;NA;NA;NA;NA;NA;no;no;no;NA
1119;G7139;IND1065;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_15;15;1;poll;PVC3CH;3CH;76193CED94;76193CED94;verd;correct;NA;NA;NA;NA;NA;NA;41.27;175;NA;NA;NA;NA;NA;si;no;no;NA
1120;G7139;IND1065;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_15;15;1.6+;poll;PVC3CH;3CH;76193CED94;76193CED94;verd;correct;NA;NA;NA;NA;NA;NA;41.28;180;NA;NA;NA;NA;NA;no;no;no;NA
1121;G7140;IND1066;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_15;15;1;poll;PVC3CJ;3CJ;76193D012F;76193D012F;verd;correct;NA;NA;NA;NA;NA;NA;44.01;210;NA;NA;NA;NA;NA;si;no;no;NA
1122;G7140;IND1066;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_15;15;1.6+;poll;PVC3CJ;3CJ;76193D012F;76193D012F;verd;correct;NA;NA;NA;NA;NA;NA;42.66;207;NA;NA;NA;NA;NA;no;no;no;NA
1123;G7141;IND1067;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_15;15;1;poll;PVC3CL;3CL;76193CEBAA;76193CEBAA;verd;correct;NA;NA;NA;NA;NA;NA;40.91;202;NA;NA;NA;NA;NA;si;no;no;NA
1124;G7141;IND1067;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_15;15;1.6+;poll;PVC3CL;3CL;76193CEBAA;76193CEBAA;verd;correct;NA;NA;NA;NA;NA;NA;42.18;205;NA;NA;NA;NA;NA;no;no;no;NA
1125;G7142;IND1068;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_15;15;1;poll;PVC3CM;3CM;76193D552A;76193D552A;verd;correct;NA;NA;NA;NA;NA;NA;45.92;236;NA;NA;NA;NA;NA;si;no;no;NA
1126;G7142;IND1068;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_15;15;1.6+;poll;PVC3CM;3CM;76193D552A;76193D552A;verd;correct;NA;NA;NA;NA;NA;NA;44.05;222;NA;NA;NA;NA;NA;no;no;no;NA
1127;G7143;IND1069;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_18;18;1;poll;PVC3CN;3CN;76193D20A7;76193D20A7;verd;correct;NA;NA;NA;NA;NA;NA;45.33;221;NA;NA;NA;NA;NA;si;no;no;NA
1128;G7143;IND1069;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_18;18;1.6+;poll;PVC3CN;3CN;76193D20A7;76193D20A7;verd;correct;NA;NA;NA;NA;NA;NA;45.93;224;NA;NA;NA;NA;NA;no;no;no;NA
111;G7039;IND0107;NA;captura;NA;NA;2015;11/06/2015;TossalRodo;captura_adult;ObturarCaixaNiu;TossalRodo;TR_1;1;4;adult;PVC338;338;NA;NA;verd;correct;226;NA;160;120;31.49;15.08;43.76;215;NA;NA;NA;NA;NA;si;no;no;NA
1129;G7144;IND1070;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_18;18;1;poll;PVC3CP;3CP;76193D3DE3;76193D3DE3;verd;correct;NA;NA;NA;NA;NA;NA;44.95;226;NA;NA;NA;NA;NA;si;no;no;NA
1130;G7144;IND1070;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_18;18;1.5;poll;PVC3CP;3CP;76193D3DE3;76193D3DE3;verd;correct;NA;NA;NA;NA;NA;NA;45.92;225;NA;NA;NA;NA;NA;no;no;no;NA
1131;G7145;IND1071;NA;captura;2015;NA;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_18;18;1;poll;PVC3CR;3CR;76193D2A3D;76193D2A3D;verd;correct;NA;NA;NA;NA;NA;NA;44.21;222;NA;NA;NA;NA;NA;si;no;no;NA
1132;G7145;IND1071;NA;recaptura;2015;NA;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_18;18;1.5;poll;PVC3CR;3CR;76193D2A3D;76193D2A3D;verd;correct;NA;NA;NA;NA;NA;NA;45.43;219;NA;NA;NA;NA;NA;no;no;no;NA
1133;G7146;IND1072;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1;poll;PVC3CT;3CT;76193CE679;76193CE679;verd;correct;NA;NA;NA;NA;NA;NA;41.36;174;NA;NA;NA;NA;NA;si;no;no;NA
1134;G7146;IND1072;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_19;19;1.5;poll;PVC3CT;3CT;76193CE679;76193CE679;verd;correct;NA;NA;NA;NA;NA;NA;41.29;191;NA;NA;NA;NA;NA;no;no;no;NA
1135;G7148;IND1073;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_23;23;1;poll;PVC3CU;3CU;76193D1823;76193D1823;verd;correct;NA;NA;NA;NA;NA;NA;44.52;176.5;NA;NA;NA;NA;NA;si;no;no;NA
1136;G7148;IND1073;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_23;23;1.5;poll;PVC3CU;3CU;76193D1823;76193D1823;verd;correct;NA;NA;NA;NA;NA;NA;42.68;178;NA;NA;NA;NA;NA;no;no;no;NA
1137;G7149;IND1074;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_23;23;1;poll;PVC3CV;3CV;76193CFFC6;76193CFFC6;verd;correct;NA;NA;NA;NA;NA;NA;46.73;209.5;NA;NA;NA;NA;NA;si;no;no;NA
1138;G7149;IND1074;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_23;23;1.5;poll;PVC3CV;3CV;76193CFFC6;76193CFFC6;verd;correct;NA;NA;NA;NA;NA;NA;47.01;214;NA;NA;NA;NA;NA;no;no;no;NA
1139;G7147;IND1075;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_23;23;1;poll;PVC3CW;3CW;76193D45AF;76193D45AF;verd;correct;NA;NA;NA;NA;NA;NA;46.19;235;NA;NA;NA;NA;NA;si;no;no;NA
1140;G7147;IND1075;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_23;23;1.5;poll;PVC3CW;3CW;76193D45AF;76193D45AF;verd;correct;NA;NA;NA;NA;NA;NA;46.86;238;NA;NA;NA;NA;NA;no;no;no;NA
1141;G7150;IND1076;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_23;23;1;poll;PVC3CX;3CX;76193CFADA;76193CFADA;verd;correct;NA;NA;NA;NA;NA;NA;44.92;213;NA;NA;NA;NA;NA;si;no;no;NA
1142;G7150;IND1076;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_23;23;1.5;poll;PVC3CX;3CX;76193CFADA;76193CFADA;verd;correct;NA;NA;NA;NA;NA;NA;45.78;215;NA;NA;NA;NA;NA;no;no;no;NA
1143;G7005;IND1077;NA;captura;2015;NA;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_3;3;1;poll;PVC3F1;3F1;76193D4D13;76193D4D13;verd;correct;NA;NA;NA;NA;NA;NA;41.43;165;NA;NA;NA;NA;NA;si;no;no;NA
1144;G7005;IND1077;NA;recaptura;2015;NA;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_3;3;1.5;poll;PVC3F1;3F1;76193D4D13;76193D4D13;verd;correct;NA;NA;NA;NA;NA;NA;41.41;184;NA;NA;NA;NA;NA;no;no;no;NA
1145;G7008;IND1078;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_5;5;1;poll;PVC3F2;3F2;76193CF9B9;76193CF9B9;verd;correct;NA;NA;NA;NA;NA;NA;46.2;236;NA;NA;NA;NA;NA;si;no;no;NA
1146;G7008;IND1078;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_5;5;1.7;poll;PVC3F2;3F2;76193CF9B9;76193CF9B9;verd;correct;NA;NA;NA;NA;NA;NA;45.03;233;NA;NA;NA;NA;NA;no;no;no;NA
1147;G7288;IND1079;NA;captura;2015;femella;2015;11/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_6;6;1;poll;PVC3F3;3F3;76193CD60F;76193CD60F;verd;correct;NA;NA;NA;NA;NA;NA;46.55;220;NA;NA;NA;NA;NA;si;no;no;NA
1148;G7288;IND1079;NA;recaptura;2015;femella;2015;16/06/2015;TossalRodo;recaptura_poll;CaixaNiu;TossalRodo;TR_6;6;1.5;poll;PVC3F3;3F3;76193CD60F;76193CD60F;verd;correct;NA;NA;NA;NA;NA;NA;45.68;219;NA;NA;NA;NA;NA;no;no;no;NA
112;G7076;IND0108;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC340;340;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;42.81;178.5;NA;NA;NA;NA;NA;si;no;no;NA
1149;G7283;IND1080;NA;captura;2015;mascle;2015;11/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_13;13;1;poll;PVC3F4;3F4;76193D143E;76193D143E;verd;correct;NA;NA;NA;NA;NA;NA;46.05;230;NA;NA;NA;NA;NA;si;no;no;NA
1150;G7283;IND1080;NA;recaptura;2015;mascle;2015;16/06/2015;TossalRodo;recaptura_poll;CaixaNiu;TossalRodo;TR_13;13;1.5;poll;PVC3F4;3F4;76193D143E;76193D143E;verd;correct;NA;NA;NA;NA;NA;NA;45.82;230;NA;NA;NA;NA;NA;no;no;no;NA
1151;G7287;IND1081;NA;recaptura;2015;femella;2015;16/06/2015;TossalRodo;recaptura_poll;CaixaNiu;TossalRodo;TR_6;6;1.6;poll;PVC3F5;3F5;76193D2859;76193D2859;verd;correct;NA;NA;NA;NA;NA;NA;45.9;214;NA;NA;NA;NA;NA;no;no;no;NA
1152;G7287;IND1081;NA;captura;2015;femella;2015;11/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_6;6;1;poll;PVC3F5;3F5;76193D2859;76193D2859;verd;correct;NA;NA;NA;NA;NA;NA;47.71;225;NA;NA;NA;NA;NA;si;no;no;NA
1153;G7289;IND1082;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_17;17;1;poll;PVC3F6;3F6;76193D437F;76193D437F;verd;correct;NA;NA;NA;NA;NA;NA;44.98;210;NA;NA;NA;NA;NA;si;no;no;NA
1154;G7289;IND1082;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_17;17;1.5;poll;PVC3F6;3F6;76193D437F;76193D437F;verd;correct;NA;NA;NA;NA;NA;NA;45.46;211;NA;NA;NA;NA;NA;no;no;no;NA
1155;G7290;IND1083;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_12;12;1;poll;PVC3F7;3F7;76193CD802;76193CD802;verd;correct;NA;NA;NA;NA;NA;NA;46.16;185;NA;NA;NA;NA;NA;si;no;no;NA
1156;G7290;IND1083;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_12;12;1.7;poll;PVC3F7;3F7;76193CD802;76193CD802;verd;correct;NA;NA;NA;NA;NA;NA;46.76;217;NA;NA;NA;NA;NA;no;no;no;NA
1157;G7291;IND1084;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_12;12;1;poll;PVC3F8;3F8;76193D13EB;76193D13EB;verd;correct;NA;NA;NA;NA;NA;NA;46.1;220;NA;NA;NA;NA;NA;si;no;no;NA
1158;G7291;IND1084;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_12;12;1.7;poll;PVC3F8;3F8;76193D13EB;76193D13EB;verd;correct;NA;NA;NA;NA;NA;NA;45.54;236;NA;NA;NA;NA;NA;no;no;no;NA
1159;G7292;IND1085;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_12;12;1;poll;PVC3F9;3F9;76193D2627;76193D2627;verd;correct;NA;NA;NA;NA;NA;NA;44.64;212;NA;NA;NA;NA;NA;si;no;no;NA
1160;G7292;IND1085;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_12;12;1.7;poll;PVC3F9;3F9;76193D2627;76193D2627;verd;correct;NA;NA;NA;NA;NA;NA;44.24;239;NA;NA;NA;NA;NA;no;no;no;NA
1161;G7299;IND1086;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_12;12;1;poll;PVC3FA;3FA;76193D31AB;76193D31AB;verd;correct;NA;NA;NA;NA;NA;NA;47.49;212;NA;NA;NA;NA;NA;si;no;no;NA
1162;G7299;IND1086;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_12;12;1.7;poll;PVC3FA;3FA;76193D31AB;76193D31AB;verd;correct;NA;NA;NA;NA;NA;NA;45.78;216;NA;NA;NA;NA;NA;no;no;no;NA
1163;G7295;IND1087;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_11;11;1;poll;PVC3FC;3FC;76193D05AB;76193D05AB;verd;correct;NA;NA;NA;NA;NA;NA;47.32;236;NA;NA;NA;NA;NA;si;no;no;NA
1164;G7295;IND1087;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_11;11;1.7;poll;PVC3FC;3FC;76193D05AB;76193D05AB;verd;correct;NA;NA;NA;NA;NA;NA;46.29;246;NA;NA;NA;NA;NA;no;no;no;NA
1165;G7293;IND1088;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_11;11;1;poll;PVC3FF;3FF;76193CEAF6;76193CEAF6;verd;correct;NA;NA;NA;NA;NA;NA;44.87;222;NA;NA;NA;NA;NA;si;no;no;NA
1166;G7293;IND1088;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_11;11;1.7;poll;PVC3FF;3FF;76193CEAF6;76193CEAF6;verd;correct;NA;NA;NA;NA;NA;NA;43.43;223;NA;NA;NA;NA;NA;no;no;no;NA
1167;G7294;IND1089;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_11;11;1;poll;PVC3FH;3FH;76193CD753;76193CD753;verd;correct;NA;NA;NA;NA;NA;NA;44.01;200.8;NA;NA;NA;NA;NA;si;no;no;NA
1168;G7294;IND1089;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_11;11;1.7;poll;PVC3FH;3FH;76193CD753;76193CD753;verd;correct;NA;NA;NA;NA;NA;NA;43.11;196;NA;NA;NA;NA;NA;no;no;no;NA
113;G7077;IND0109;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC341;341;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;43.69;178.7;NA;NA;NA;NA;NA;si;no;no;NA
1169;G7296;IND1090;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_6;6;1;poll;PVC3FJ;3FJ;76193CF8EA;76193CF8EA;verd;correct;NA;NA;NA;NA;NA;NA;45.09;202;NA;NA;NA;NA;NA;si;no;no;NA
1170;G7296;IND1090;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_6;6;1.5;poll;PVC3FJ;3FJ;76193CF8EA;76193CF8EA;verd;correct;NA;NA;NA;NA;NA;NA;44.51;216;NA;NA;NA;NA;NA;no;no;no;NA
1171;G7297;IND1091;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_6;6;1;poll;PVC3FL;3FL;76193D5A43;76193D5A43;verd;correct;NA;NA;NA;NA;NA;NA;46.1;222;NA;NA;NA;NA;NA;si;no;no;NA
1172;G7297;IND1091;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_6;6;1.5;poll;PVC3FL;3FL;76193D5A43;76193D5A43;verd;correct;NA;NA;NA;NA;NA;NA;46.44;222;NA;NA;NA;NA;NA;no;no;no;NA
1173;G7006;IND1092;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_5;5;1;poll;PVC3FM;3FM;76193CDDD5;76193CDDD5;verd;correct;NA;NA;NA;NA;NA;NA;45.08;216;NA;NA;NA;NA;NA;si;no;no;NA
1174;G7006;IND1092;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_5;5;1.7;poll;PVC3FM;3FM;76193CDDD5;76193CDDD5;verd;correct;NA;NA;NA;NA;NA;NA;43.29;207;NA;NA;NA;NA;NA;no;no;no;NA
1175;G7298;IND1093;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_6;6;1;poll;PVC3FP;3FP;76193D27AD;76193D27AD;verd;correct;NA;NA;NA;NA;NA;NA;44.72;194;NA;NA;NA;NA;NA;si;no;no;NA
1176;G7298;IND1093;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_6;6;1.5;poll;PVC3FP;3FP;76193D27AD;76193D27AD;verd;correct;NA;NA;NA;NA;NA;NA;43.04;213;NA;NA;NA;NA;NA;no;no;no;NA
1177;G7300;IND1094;NA;captura;2015;mascle;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_5;5;1;poll;PVC3FR;3FR;76193D5B19;76193D5B19;verd;correct;NA;NA;NA;NA;NA;NA;46.35;232;NA;NA;NA;NA;NA;si;no;no;NA
1178;G7300;IND1094;NA;recaptura;2015;mascle;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_5;5;1.7;poll;PVC3FR;3FR;76193D5B19;76193D5B19;verd;correct;NA;NA;NA;NA;NA;NA;45.72;224;NA;NA;NA;NA;NA;no;no;no;NA
1179;G7009;IND1095;NA;captura;2015;NA;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_5;5;1;poll;PVC3FU;3FU;76193D39C2;76193D39C2;verd;correct;NA;NA;NA;NA;NA;NA;46.92;243;NA;NA;NA;NA;NA;si;no;no;NA
1180;G7009;IND1095;NA;recaptura;2015;NA;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_5;5;1.7;poll;PVC3FU;3FU;76193D39C2;76193D39C2;verd;correct;NA;NA;NA;NA;NA;NA;47.19;241;NA;NA;NA;NA;NA;no;no;no;NA
1181;G7007;IND1096;NA;captura;2015;femella;2015;11/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_5;5;1;poll;PVC3FV;3FV;76193D4B6C;76193D4B6C;verd;correct;NA;NA;NA;NA;NA;NA;45.3;213;NA;NA;NA;NA;NA;si;no;no;NA
1182;G7007;IND1096;NA;recaptura;2015;femella;2015;16/06/2015;Ivars;recaptura_poll;CaixaNiu;Ivars;IV_5;5;1.7;poll;PVC3FV;3FV;76193D4B6C;76193D4B6C;verd;correct;NA;NA;NA;NA;NA;NA;42.94;214;NA;NA;NA;NA;NA;no;no;no;NA
1183;G7051;IND1097;NA;captura;2015;NA;2015;10/06/2015;RocaGuilla;captura_poll;ForaTorre;RocaGuilla;NA;NA;1;poll;PVC3FW;3FW;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.25;148;NA;NA;NA;NA;NA;si;no;no;NA
1184;G7059;IND1098;NA;captura;2015;NA;2015;09/06/2015;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC3H0;3H0;NA;NA;negre;correct;NA;NA;NA;NA;NA;NA;43.55;201;NA;NA;NA;NA;NA;si;no;no;NA
1185;G7057;IND1099;NA;captura;2015;NA;2015;09/06/2015;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC3H1;3H1;NA;NA;negre;correct;NA;NA;NA;NA;NA;NA;44.32;193;NA;NA;NA;NA;NA;si;no;no;NA
11;G31436;IND0011;NA;captura;2014;NA;2014;17/06/2014;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_13;13;1;poll;PVC210;210;no;NA;NA;NA;160;NA;NA;NA;NA;NA;46.32;238;NA;NA;NA;NA;NA;si;no;no;NA
114;G7078;IND0110;NA;captura;2015;femella;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC342;342;76192E95BD;76192E95BD;vermell;correct;NA;NA;NA;NA;NA;NA;43.46;159;NA;NA;NA;NA;NA;si;no;no;NA
1186;G7060;IND1100;NA;captura;2015;NA;2015;09/06/2015;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_36;36;1;poll;PVC3H2;3H2;NA;NA;negre;correct;NA;NA;NA;NA;NA;NA;41.18;191;NA;NA;NA;NA;NA;si;no;no;NA
1187;G7061;IND1101;NA;captura;2015;NA;2015;09/06/2015;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_1;1;1;poll;PVC3H3;3H3;NA;NA;negre;correct;NA;NA;NA;NA;NA;NA;43.1;234;NA;NA;NA;NA;NA;si;no;no;NA
1188;G7062;IND1102;NA;captura;2015;NA;2015;09/06/2015;Biscarri;captura_poll;CaixaNiu;Biscarri;BI_1;1;1;poll;PVC3H4;3H4;NA;NA;negre;correct;NA;NA;NA;NA;NA;NA;43.22;219;NA;NA;NA;NA;NA;si;no;no;NA
1189;G7063;IND1103;NA;captura;NA;NA;2015;09/06/2015;Biscarri;captura_adult;ObturarCaixaNiu;Biscarri;BI_18;18;6;adult;PVC3H5;3H5;NA;NA;negre;correct;235;NA;183;136.5;37.88;15.34;43.38;195;NA;NA;NA;NA;NA;si;no;no;NA
1190;G7064;IND1104;NA;captura;NA;NA;2015;09/06/2015;Biscarri;captura_adult;ObturarCaixaNiu;Biscarri;BI_29;29;6;adult;PVC3H6;3H6;NA;NA;negre;correct;220;NA;196;125;37.57;15.35;42.82;195.5;NA;NA;NA;NA;NA;si;no;no;NA
1191;G7064;IND1104;NA;recaptura;NA;NA;2016;01/06/2016;Biscarri;recaptura_adult;TrampaGuillotina;Biscarri;BI_29;29;adult;adult;PVC3H6;3H6;NA;NA;negre;correct;219.5;NA;172;124.5;35.82;14.27;42.42;214.5;NA;NA;NA;NA;NA;si;no;no;NA
1192;G7066;IND1105;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1;poll;PVC3H7;3H7;76192E9153;76192E9153;vermell;correct;NA;NA;NA;NA;NA;NA;45.27;209;NA;NA;NA;NA;NA;si;no;no;NA
1193;G7065;IND1106;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1;poll;PVC3H8;3H8;76192EEE6A;76192EEE6A;vermell;correct;NA;NA;NA;NA;NA;NA;43.86;200;NA;NA;NA;NA;NA;si;no;no;NA
1194;G7067;IND1107;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1;poll;PVC3H9;3H9;76192EEB4E;76192EEB4E;vermell;correct;NA;NA;NA;NA;NA;NA;46.24;199;NA;NA;NA;NA;NA;si;no;no;NA
1195;G7068;IND1108;NA;captura;2015;NA;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_13;13;1;poll;PVC3HA;3HA;76192E9205;76192E9205;vermell;correct;NA;NA;NA;NA;NA;NA;44.01;191;NA;NA;NA;NA;NA;si;no;no;NA
1196;G7069;IND1109;NA;captura;2015;femella;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_9;9;1;poll;PVC3HC;3HC;7619307391;7619307391;vermell;correct;NA;NA;NA;NA;NA;NA;42.06;168;NA;NA;NA;NA;NA;si;no;no;NA
115;G7079;IND0111;NA;captura;2015;mascle;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC343;343;7619303C2D;7619303C2D;vermell;correct;NA;NA;NA;NA;NA;NA;42.82;144.5;NA;NA;NA;NA;NA;si;no;no;NA
1197;G7070;IND1110;NA;captura;2015;mascle;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_9;9;1;poll;PVC3HH;3HH;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;44.51;172;NA;NA;NA;NA;NA;si;no;no;NA
1198;G7071;IND1111;NA;captura;2015;femella;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_9;9;1;poll;PVC3HJ;3HJ;76192FEF78;76192FEF78;vermell;correct;NA;NA;NA;NA;NA;NA;43.38;170;NA;NA;NA;NA;NA;si;no;no;NA
1199;G7072;IND1112;NA;captura;2015;mascle;2015;09/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_4;4;1;poll;PVC3HM;3HM;76192FBE47;76192FBE47;vermell;correct;NA;NA;NA;NA;NA;NA;43.55;172.3;NA;NA;NA;NA;NA;si;no;no;NA
